pattern_id,userid,instrument_type,instrument,exchange,pattern_name,comment,time_frame,sc_id,p_status,is_closed,is_deleted,end_date,updated_at,created_at,meta_data,analyst_name,analyst_image,updated_at_epoch,created_at_epoch,chartType,displayLock,scanproflg
1299,21,equity,REC,nse,Falling Wedge,Bearish Breakdown,1 week,REC02,Closed,Y,0,1970-01-01,2026-04-20 11:30:36,2026-03-30 11:31:29,"{""chart_type"":""mc_pro_plus"",""sc_name"":""REC"",""sc_symbol"":""RECLTD"",""sc_scripcode"":""532955"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""311.45"",""pattern_type"":""sell"",""cmp"":""384.15"",""price_key"":""stk_REC02_N"",""target_price"":null,""target_return_prcnt"":""14.59"",""stoploss_price"":null,""stoploss_prcnt"":""5.96"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177485048854.png""},""rationale"":""Price has broken below the falling wedge instead of moving higher signalling weakness. This unexpected breakdown suggests sellers are in control and further downside could follow."",""action_type"":""add"",""created_at"":""2026-03-30 11:31:29"",""updated_at"":""2026-03-30 11:31:29""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177485048854.png""},""rationale"":""Pattern Failed."",""action_type"":""close"",""created_at"":""2026-04-20 11:30:36"",""updated_at"":""2026-04-20 11:30:36""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1776664836,1774850489,mc_pro_plus,N,3
1296,21,equity,GE Vernova TD India,nse,Double Bottom,On the verge of breakout,1 hour,GEC,Closed,Y,0,1970-01-01,2026-04-20 09:48:44,2026-03-30 10:06:38,"{""chart_type"":""mc_pro_plus"",""sc_name"":""GE Vernova TD India"",""sc_symbol"":""GVT&D"",""sc_scripcode"":""522275"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""3744.80"",""pattern_type"":""buy"",""cmp"":""4208.50"",""price_key"":""stk_GEC_N"",""target_price"":null,""target_return_prcnt"":""6.44"",""stoploss_price"":null,""stoploss_prcnt"":""2.40"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177484539626.png""},""rationale"":""Price is carving out a double bottom and is now close to the neckline. A push above this level could confirm the setup and trigger a bullish move."",""action_type"":""add"",""created_at"":""2026-03-30 10:06:38"",""updated_at"":""2026-03-30 10:06:38""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177665872329.png""},""rationale"":""9.63% up"",""action_type"":""close"",""created_at"":""2026-04-20 09:48:44"",""updated_at"":""2026-04-20 09:48:44""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1776658724,1774845398,mc_pro_plus,N,3
1321,21,equity,Kaynes Technology India,nse,Falling Channel,On the verge of breakout,2 hours,KTI05,Closed,Y,0,1970-01-01,2026-04-17 14:20:12,2026-04-06 14:25:08,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Kaynes Technology India"",""sc_symbol"":""KAYNES"",""sc_scripcode"":""543664"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""3689.10"",""pattern_type"":""buy"",""cmp"":""4208.00"",""price_key"":""stk_KTI05_N"",""target_price"":null,""target_return_prcnt"":""8.94"",""stoploss_price"":null,""stoploss_prcnt"":""4.26"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177546570695.png""},""rationale"":""Chart has made a falling channel while the price is moving inside the channel sellers are fading away while buyers gaining control."",""action_type"":""add"",""created_at"":""2026-04-06 14:25:08"",""updated_at"":""2026-04-06 14:25:08""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177641581154.png""},""rationale"":""14% up"",""action_type"":""close"",""created_at"":""2026-04-17 14:20:12"",""updated_at"":""2026-04-17 14:20:12""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1776415812,1775465708,mc_pro_plus,N,3
1346,21,equity,Bharat Electronics,nse,Rising Trendline,On the Support,30 mins,BE03,Closed,Y,0,1970-01-01,2026-04-17 14:04:58,2026-04-13 09:45:39,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Bharat Electronics"",""sc_symbol"":""BEL"",""sc_scripcode"":""500049"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""437.60"",""pattern_type"":""buy"",""cmp"":""459.90"",""price_key"":""stk_BE03_N"",""target_price"":null,""target_return_prcnt"":""6.26"",""stoploss_price"":null,""stoploss_prcnt"":""3.11"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177605373897.png""},""rationale"":""Price is respecting a rising trendline acting as strong support, indicating buyers are stepping in at higher levels. As long as this trendline holds the overall trend remains positive."",""action_type"":""add"",""created_at"":""2026-04-13 09:45:39"",""updated_at"":""2026-04-13 09:45:39""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177641489742.png""},""rationale"":""5.87% up"",""action_type"":""close"",""created_at"":""2026-04-17 14:04:58"",""updated_at"":""2026-04-17 14:04:58""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1776414898,1776053739,mc_pro_plus,N,3
1309,21,equity,Tube Investments of India Ltd,nse,Rising channel,Bearish Breakdown,1 hour,TIIND54076,Closed,Y,0,1970-01-01,2026-04-17 12:05:29,2026-04-02 11:02:45,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Tube Investments of India Ltd"",""sc_symbol"":""TIINDIA"",""sc_scripcode"":""540762"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""2499.80"",""pattern_type"":""sell"",""cmp"":""2785.30"",""price_key"":""stk_TIIND54076_N"",""target_price"":null,""target_return_prcnt"":""4.79"",""stoploss_price"":null,""stoploss_prcnt"":""1.61"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177510796428.png""},""rationale"":""Price is trading below the rising channel showing a loss of bullish structure. This breakdown hint as sellers is gaining control with potential for further downside if weakness continues."",""action_type"":""add"",""created_at"":""2026-04-02 11:02:45"",""updated_at"":""2026-04-02 11:02:45""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177510796428.png""},""rationale"":""Pattern Failed."",""action_type"":""close"",""created_at"":""2026-04-17 12:05:29"",""updated_at"":""2026-04-17 12:05:29""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1776407729,1775107965,mc_pro_plus,N,3
1362,21,equity,Gujarat Mineral Development Corporation,nse,Symmetrical Triangle,Bullish Reversal,1 day,GMD,Closed,Y,0,1970-01-01,2026-04-16 13:57:45,2026-04-16 09:45:04,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Gujarat Mineral Development Corporation"",""sc_symbol"":""GMDCLTD"",""sc_scripcode"":""532181"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""678.00"",""pattern_type"":""buy"",""cmp"":""735.85"",""price_key"":""stk_GMD_N"",""target_price"":null,""target_return_prcnt"":""18.44"",""stoploss_price"":null,""stoploss_prcnt"":""12.98"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177631290377.png""},""rationale"":""Symmetrical triangle breakout above resistance signals bullish reversal. Buyers gain strength after consolidation, leading to upward momentum."",""action_type"":""add"",""created_at"":""2026-04-16 09:45:04"",""updated_at"":""2026-04-16 09:45:04""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177632806435.png""},""rationale"":""11.98% up"",""action_type"":""close"",""created_at"":""2026-04-16 13:57:45"",""updated_at"":""2026-04-16 13:57:45""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1776328065,1776312904,mc_pro_plus,N,3
1293,21,equity,Axis Bank,nse,Falling Trendline,Bearish Breakdown,30 mins,UTI10,Closed,Y,0,1970-01-01,2026-04-16 13:33:26,2026-03-30 09:28:19,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Axis Bank"",""sc_symbol"":""AXISBANK"",""sc_scripcode"":""532215"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1154.90"",""pattern_type"":""sell"",""cmp"":""1345.60"",""price_key"":""stk_UTI10_N"",""target_price"":null,""target_return_prcnt"":""3.71"",""stoploss_price"":null,""stoploss_prcnt"":""2.61"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177484309753.png""},""rationale"":""Price has broken below a falling trendline indicating continued selling pressure. This breakdown suggests bears are in control and the downtrend may extend further."",""action_type"":""add"",""created_at"":""2026-03-30 09:28:19"",""updated_at"":""2026-03-30 09:28:19""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177484309753.png""},""rationale"":""Pattern Failed."",""action_type"":""close"",""created_at"":""2026-04-16 13:33:26"",""updated_at"":""2026-04-16 13:33:26""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1776326606,1774843099,mc_pro_plus,N,3
1341,21,equity,Radico Khaitan,nse,Symmetrical Triangle,On the verge of breakout,2 hours,RK01,Closed,Y,0,1970-01-01,2026-04-16 13:21:53,2026-04-10 10:08:41,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Radico Khaitan"",""sc_symbol"":""RADICO"",""sc_scripcode"":""532497"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""2768.40"",""pattern_type"":""buy"",""cmp"":""2981.20"",""price_key"":""stk_RK01_N"",""target_price"":null,""target_return_prcnt"":""5.51"",""stoploss_price"":null,""stoploss_prcnt"":""2.58"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177579592019.png""},""rationale"":""Price is moving in a tight range and is about to breakout. A move above the resistance can push the price higher quickly."",""action_type"":""add"",""created_at"":""2026-04-10 10:08:41"",""updated_at"":""2026-04-10 10:08:41""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177632591140.png""},""rationale"":""7.63% up"",""action_type"":""close"",""created_at"":""2026-04-16 13:21:53"",""updated_at"":""2026-04-16 13:21:53""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1776325913,1775795921,mc_pro_plus,N,3
1286,21,equity,Rail Vikas Nigam,nse,Falling Channel,Bullish Reversal,1 hour,RVN,Closed,Y,0,1970-01-01,2026-04-16 11:24:15,2026-03-25 13:47:21,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Rail Vikas Nigam"",""sc_symbol"":""RVNL"",""sc_scripcode"":""542649"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""272.20"",""pattern_type"":""buy"",""cmp"":""297.36"",""price_key"":""stk_RVN_N"",""target_price"":null,""target_return_prcnt"":""9.11"",""stoploss_price"":null,""stoploss_prcnt"":""5.58"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177442664088.png""},""rationale"":""Price respected the channel well with sellers at resistance and buyers at support. After multiple attempts it has finally broken above, signalling a potential bullish reversal and shift in momentum."",""action_type"":""add"",""created_at"":""2026-03-25 13:47:21"",""updated_at"":""2026-03-25 13:47:21""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177631885442.png""},""rationale"":""10.48% up"",""action_type"":""close"",""created_at"":""2026-04-16 11:24:15"",""updated_at"":""2026-04-16 11:24:15""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1776318855,1774426641,mc_pro_plus,N,3
1307,21,equity,Solar Industries India,nse,Falling Trendline,Bullish Reversal,2 hours,SE20,Closed,Y,0,1970-01-01,2026-04-15 09:46:44,2026-04-01 14:22:40,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Solar Industries India"",""sc_symbol"":""SOLARINDS"",""sc_scripcode"":""532725"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""12881.00"",""pattern_type"":""buy"",""cmp"":""14770.00"",""price_key"":""stk_SE20_N"",""target_price"":null,""target_return_prcnt"":""13.71"",""stoploss_price"":null,""stoploss_prcnt"":""6.42"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177503355927.png""},""rationale"":""Stock was trading below the falling trendline. multiple rejection that caped the stock to rise but now it has broken above the falling trendline and can give a possible reversal."",""action_type"":""add"",""created_at"":""2026-04-01 14:22:40"",""updated_at"":""2026-04-01 14:22:40""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177622660390.png""},""rationale"":""1929 points up."",""action_type"":""close"",""created_at"":""2026-04-15 09:46:44"",""updated_at"":""2026-04-15 09:46:44""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1776226604,1775033560,mc_pro_plus,N,3
