Date,Trend,Signal,Comment,IndicatorSummary,ScannerName,ScannerCode,Category,MC_StkName,MC_Code_Used,LTP_MC,NSE_SYMBOL,SERIES,PREV_CLOSE,OPEN,HIGH,LOW,CLOSE,AVG_PRICE,VOLUME,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,Ind1_Name,Ind1_Value,Ind2_Name,Ind2_Value,Ind3_Name,Ind3_Value,IndicatorFile,MatchType,ConfidenceScore,LTP_Close_Pct
15-May-2026,Bearish,DMI Bearish Crossover (Weekly),"ADX falling — trend weakening, Bearish momentum",ADX Indicator value: 10.71 | change %: -1.66,DMI Bearish Crossover (Weekly),OHLC_W_I_ADXBEARDMI,Indicator Scans,20 Microns,2M,174.6,20MICRONS,EQ,177.54,179.49,180.0,172.25,174.0,176.24,75847,133.68,2147, 43101, 56.83,ADX Indicator value,10.71,change %,-1.66,,,adx.csv,MC_Mapping,100,0.3%
15-May-2026,Bearish,Bearish Trend,"Trend: Bearish | Since: 15 May, 2026 | From: ₹174.00",,,,,20 Microns,2M,174.0,20MICRONS,EQ,177.54,179.49,180.0,172.25,174.0,176.24,75847,133.68,2147, 43101, 56.83,,,,,,,bearish.csv,MC_Mapping,100,0.0%
15-May-2026,Bearish,Bearish Trend,Stochastic %K crossed below %D line — Bearish crossover,change %: -1.66 | Low Price value: 172.25 | change absolute: -2.94,Swing Breakdown,OHLC_D_I_10DSTOCHBEAR,Breakout Scan,,2M,174.6,20MICRONS,EQ,177.54,179.49,180.0,172.25,174.0,176.24,75847,133.68,2147, 43101, 56.83,change %,-1.66,Low Price value,172.25,change absolute,-2.94,bearish_breakout.csv,MC_Mapping,100,0.3%
15-May-2026,Bearish,Bearish Trend,Stock giving breakdown using Bearish Turtle trading method today,change %: -1.66 | Low Price value: 172.62 | change absolute: -2.94,Bearish Turtle Trading,OHLC_20D_P_CLBLWPWL,Breakout Scan,20 Microns,2M,174.6,20MICRONS,EQ,177.54,179.49,180.0,172.25,174.0,176.24,75847,133.68,2147, 43101, 56.83,change %,-1.66,Low Price value,172.62,change absolute,-2.94,bearish_breakout.csv,MC_Mapping,100,0.3%
15-May-2026,Bearish,Bearish Trend,2 Candlestick Bearish Pattern,change %: -1.66 | Close Price value: 174.60 | change absolute: -7.21,Bearish Engulfing (Weekly),OHLC_W_P_ENGBEAR,Candle Stick Patterns,20 Microns,2M,174.6,20MICRONS,EQ,177.54,179.49,180.0,172.25,174.0,176.24,75847,133.68,2147, 43101, 56.83,change %,-1.66,Close Price value,174.60,change absolute,-7.21,candlestick_bearish.csv,MC_Mapping,100,0.3%
15-May-2026,Bearish,Momentum Reversal - Bearish Signal,Momentum Reversal - Bearish Signal,change %: -1.66 | MACD Indicator value: 3.10,Momentum Reversal - Bearish Signal,OHLC_D_I_MACDREVBEAR,Indicator Scans,20 Microns,2M,174.6,20MICRONS,EQ,177.54,179.49,180.0,172.25,174.0,176.24,75847,133.68,2147, 43101, 56.83,change %,-1.66,MACD Indicator value,3.10,,,macd.csv,MC_Mapping,100,0.3%
15-May-2026,Bearish,Bearish Trend,Price crossed below Moving Average — Bearish signal,Change Percent: -1.66 | 100-DMA Indicator value: 177.13,100 DMA Breakdown,OHLC_D_I_100DMABEAR,Moving Average Scan,20 Microns,2M,174.6,20MICRONS,EQ,177.54,179.49,180.0,172.25,174.0,176.24,75847,133.68,2147, 43101, 56.83,Change Percent,-1.66,100-DMA Indicator value,177.13,,,moving_average_bearish.csv,MC_Mapping,100,0.3%
15-May-2026,Bearish,Bearish Trend,8 DMA crossing below 21 DMA today,change %: -1.66 | 8-SMA Indicator value: 178.94,Short Term Bearish  Crossovers,OHLC_D_I_821BEARCO,Moving Average Scan,20 Microns,2M,174.6,20MICRONS,EQ,177.54,179.49,180.0,172.25,174.0,176.24,75847,133.68,2147, 43101, 56.83,change %,-1.66,8-SMA Indicator value,178.94,,,moving_average_bearish.csv,MC_Mapping,100,0.3%
15-May-2026,Bearish,Bearish Trend,"Trend: Very Bearish | Since: 13 May, 2026 | From: ₹33.03",,,,,21st Cen Mgt,TCM,32.11,21STCENMGM,EQ,32.52,32.52,32.95,31.87,32.11,32.1,2301,0.74,33, 1988, 86.40,,,,,,,bearish.csv,MC_Mapping,100,0.0%
15-May-2026,Bearish,Bearish Trend,2 Candlestick Pattern,"change %: -1.10 | Close Price value: 1,090.00 | change absolute: -12.10",Dark Cloud Cover (Daily),OHLC_D_P_DARKCC,Candle Stick Patterns,360 ONE WAM,IIFLW54277,1090.0,360ONE,EQ,1102.1,1116.1,1123.5,1090.0,1093.8,1103.63,684883,7558.54,28135, 333812, 48.74,change %,-1.10,Close Price value,"1,090.00",change absolute,-12.10,candlestick_bearish.csv,MC_Mapping,100,0.3%
15-May-2026,Bearish,Momentum Reversal - Bearish Signal,Momentum Reversal - Bearish Signal,change %: -1.10 | MACD Indicator value: 18.42,Momentum Reversal - Bearish Signal,OHLC_D_I_MACDREVBEAR,Indicator Scans,360 ONE WAM,IIFLW54277,1090.0,360ONE,EQ,1102.1,1116.1,1123.5,1090.0,1093.8,1103.63,684883,7558.54,28135, 333812, 48.74,change %,-1.10,MACD Indicator value,18.42,,,macd.csv,MC_Mapping,100,0.3%
15-May-2026,Bearish,Bearish Trend,Price crossed below Moving Average — Bearish signal,"Change Percent: -1.10 | 200-DMA Indicator value: 1,092.53",200 DMA Breakdown,OHLC_D_I_200DMABEAR,Moving Average Scan,360 ONE WAM,IIFLW54277,1090.0,360ONE,EQ,1102.1,1116.1,1123.5,1090.0,1093.8,1103.63,684883,7558.54,28135, 333812, 48.74,Change Percent,-1.10,200-DMA Indicator value,"1,092.53",,,moving_average_bearish.csv,MC_Mapping,100,0.3%
15-May-2026,Bearish,Bearish Trend,Price crossed below Moving Average — Bearish signal,"Change Percent: -1.10 | 100-DMA Indicator value: 1,094.49",100 DMA Breakdown,OHLC_D_I_100DMABEAR,Moving Average Scan,360 ONE WAM,IIFLW54277,1090.0,360ONE,EQ,1102.1,1116.1,1123.5,1090.0,1093.8,1103.63,684883,7558.54,28135, 333812, 48.74,Change Percent,-1.10,100-DMA Indicator value,"1,094.49",,,moving_average_bearish.csv,MC_Mapping,100,0.3%
15-May-2026,Bearish,Bearish Trend,Stocks breaking down 5-day moving average,"change %: -1.10 | 5-SMA Indicator value: 1,092.60",5 DMA Breakdown,OHLC_D_I_BLW5DMA,Moving Average Scan,360 ONE WAM,IIFLW54277,1090.0,360ONE,EQ,1102.1,1116.1,1123.5,1090.0,1093.8,1103.63,684883,7558.54,28135, 333812, 48.74,change %,-1.10,5-SMA Indicator value,"1,092.60",,,moving_average_bearish.csv,MC_Mapping,100,0.3%
