Date,Trend,Signal,Comment,IndicatorSummary,ScannerName,ScannerCode,Category,MC_StkName,MC_Code_Used,LTP_MC,NSE_SYMBOL,SERIES,PREV_CLOSE,OPEN,HIGH,LOW,CLOSE,AVG_PRICE,VOLUME,TURNOVER_LACS,NO_OF_TRADES,DELIV_QTY,DELIV_PER,Ind1_Name,Ind1_Value,Ind2_Name,Ind2_Value,Ind3_Name,Ind3_Value,IndicatorFile,MatchType,ConfidenceScore,LTP_Close_Pct
08-May-2026,Bearish,Bearish Trend,2 Candlestick Bearish Pattern,change %: -0.71 | Close Price value: 182.89 | change absolute: -1.31,Bearish Engulfing (Daily),OHLC_D_P_ENGBEAR,Candle Stick Patterns,20 Microns,2M,182.89,20MICRONS,EQ,184.2,185.0,187.04,180.65,181.81,183.55,87277,160.19,2410, 35673, 40.87,change %,-0.71,Close Price value,182.89,change absolute,-1.31,candlestick_bearish.csv,MC_Mapping,100,0.6%
08-May-2026,Bearish,Bearish Trend,Range Breakout to the upside — Bullish breakout,change %: -0.71 | Close Price value: 182.89 | change absolute: -1.31,Outside Bar (Daily),OHLC_D_P_OUTBARBULL,Candle Stick Patterns,20 Microns,2M,182.89,20MICRONS,EQ,184.2,185.0,187.04,180.65,181.81,183.55,87277,160.19,2410, 35673, 40.87,change %,-0.71,Close Price value,182.89,change absolute,-1.31,candlestick_bearish.csv,MC_Mapping,100,0.6%
08-May-2026,Bearish,Momentum Reversal - Bearish Signal,Momentum Reversal - Bearish Signal,change %: -0.71 | MACD Indicator value: 9.38,Momentum Reversal - Bearish Signal,OHLC_D_I_MACDREVBEAR,Indicator Scans,20 Microns,2M,182.89,20MICRONS,EQ,184.2,185.0,187.04,180.65,181.81,183.55,87277,160.19,2410, 35673, 40.87,change %,-0.71,MACD Indicator value,9.38,,,macd.csv,MC_Mapping,100,0.6%
08-May-2026,Bearish,Bearish Trend,Stocks experiencing higher-than-average volume today.,"10-Delivery Volume Indicator value: 87,356.00 | change %: -0.71",Above Average Volume - Bearish,OHLC_D_I_10DELVBEAR,Volume & Delivery,20 Microns,2M,182.89,20MICRONS,EQ,184.2,185.0,187.04,180.65,181.81,183.55,87277,160.19,2410, 35673, 40.87,10-Delivery Volume Indicator value,"87,356.00",change %,-0.71,,,volume_delivery_bearish.csv,MC_Mapping,100,0.6%
08-May-2026,Bearish,Bearish Trend,RSI Power Breakdown,"change %: 0.24 | Low Price value: 1,115.50 | change absolute: -4.30",RSI Power Breakdown,OHLC_D_I_RSIPOWBD,Breakout Scan,360 ONE WAM,IIFLW54277,1114.4,360ONE,EQ,1111.7,1112.9,1134.9,1105.7,1118.5,1121.41,732727,8216.9,20616, 337781, 46.10,change %,0.24,Low Price value,"1,115.50",change absolute,-4.30,bearish_breakout.csv,MC_Mapping,100,0.4%
08-May-2026,Bearish,Bearish Trend,Single Candlestick Pattern,"change %: 0.24 | Close Price value: 1,114.40 | change absolute: 2.70",Bearish Doji Star (Daily),OHLC_D_P_DJSBEAR,Candle Stick Patterns,360 ONE WAM,IIFLW54277,1114.4,360ONE,EQ,1111.7,1112.9,1134.9,1105.7,1118.5,1121.41,732727,8216.9,20616, 337781, 46.10,change %,0.24,Close Price value,"1,114.40",change absolute,2.70,candlestick_bearish.csv,MC_Mapping,100,0.4%
08-May-2026,Bearish,Momentum Reversal - Bearish Signal,Momentum Reversal - Bearish Signal,change %: 0.24 | MACD Indicator value: 28.16,Momentum Reversal - Bearish Signal,OHLC_D_I_MACDREVBEAR,Indicator Scans,360 ONE WAM,IIFLW54277,1114.4,360ONE,EQ,1111.7,1112.9,1134.9,1105.7,1118.5,1121.41,732727,8216.9,20616, 337781, 46.10,change %,0.24,MACD Indicator value,28.16,,,macd.csv,MC_Mapping,100,0.4%
08-May-2026,Bearish,MFI Bearish Crossovers (Daily),MFI (14) indicator went below its average line in the current session,MFI Indicator value: 53.60 | change %: 0.24,MFI Bearish Crossovers (Daily),OHLC_D_I_MFIBELAVE,Indicator Scans,360 ONE WAM,IIFLW54277,1114.4,360ONE,EQ,1111.7,1112.9,1134.9,1105.7,1118.5,1121.41,732727,8216.9,20616, 337781, 46.10,MFI Indicator value,53.60,change %,0.24,,,mfi.csv,MC_Mapping,100,0.4%
08-May-2026,Bearish,Bearish Trend,Range Breakout to the upside — Bullish breakout,change %: 3.34 | Close Price value: 18.26 | change absolute: 0.80,Outside Bar (Weekly),OHLC_W_P_OUTBARBULL,Candle Stick Patterns,3i Infotech,I11,18.26,3IINFOLTD,EQ,17.67,17.67,18.95,17.5,18.11,18.31,956978,175.19,2860, 492551, 51.47,change %,3.34,Close Price value,18.26,change absolute,0.80,candlestick_bearish.csv,MC_Mapping,100,0.8%
08-May-2026,Bearish,Momentum Reversal - Bearish Signal,Momentum Reversal - Bearish Signal,change %: 3.34 | MACD Indicator value: 0.91,Momentum Reversal - Bearish Signal,OHLC_D_I_MACDREVBEAR,Indicator Scans,3i Infotech,I11,18.26,3IINFOLTD,EQ,17.67,17.67,18.95,17.5,18.11,18.31,956978,175.19,2860, 492551, 51.47,change %,3.34,MACD Indicator value,0.91,,,macd.csv,MC_Mapping,100,0.8%
