Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,CI29,Coal India,Stock,Very Bearish,415.50,-7.87,"10 Jun, 2026",451.00,Aug 05 | 15:59
NIFTY 50,DRL,Dr Reddys Labs,Stock,Bearish,"1,176.00",-7.37,"09 Jul, 2026","1,269.50",Aug 05 | 15:59
NIFTY 50,HSL01,HDFC Life,Stock,Very Bearish,545.00,-6.56,"29 Jun, 2026",583.25,Aug 05 | 15:59
NIFTY 50,HDF01,HDFC Bank,Stock,Very Bearish,735.00,-5.48,"20 Jul, 2026",777.60,Aug 05 | 15:59
NIFTY 50,MPS,Adani Ports,Stock,Very Bearish,"1,700.00",-4.41,"23 Jul, 2026","1,778.50",Aug 05 | 15:58
NIFTY 50,BE03,Bharat Elec,Stock,Very Bearish,390.00,-4.32,"08 Jul, 2026",407.60,Aug 05 | 15:59
NIFTY 50,UTI10,Axis Bank,Stock,Very Bearish,"1,253.90",-3.37,"09 Jul, 2026","1,297.60",Aug 05 | 15:59
NIFTY 50,HL,HUL,Stock,Very Bearish,"2,085.30",-2.36,"08 Jul, 2026","2,135.80",Aug 05 | 15:59
NIFTY 50,RI,Reliance,Stock,Very Bearish,"1,280.00",-1.82,"21 Jul, 2026","1,303.70",Aug 05 | 15:59
NIFTY 50,PGC,Power Grid Corp,Stock,Very Bearish,281.75,-0.58,"04 Aug, 2026",283.40,Aug 05 | 15:58
NIFTY 50,TT,TATA Cons. Prod,Stock,Bearish,"1,096.30",0.60,"08 Jul, 2026","1,089.80",Aug 05 | 15:59
NIFTY 50,ONG,ONGC,Stock,Very Bearish,240.20,0.69,"27 Jul, 2026",238.56,Aug 05 | 15:59
NIFTY BANK,BOB,Bank of Baroda,Stock,Very Bearish,245.60,-5.63,"02 Jul, 2026",260.25,Aug 05 | 15:58
NIFTY BANK,YB,Yes Bank,Stock,Bearish,22.97,0.17,"20 Jul, 2026",22.93,Aug 05 | 15:59
NIFTY MIDCAP100,RSI,Patanjali Foods,Stock,Very Bearish,357.00,-21.50,"27 May, 2026",454.75,Aug 05 | 15:59
NIFTY MIDCAP100,SE17,Suzlon Energy,Stock,Very Bearish,48.15,-11.46,"07 Jul, 2026",54.38,Aug 05 | 15:59
NIFTY MIDCAP100,WEL01,Waaree Energies,Stock,Very Bearish,"2,697.00",-11.10,"23 Jun, 2026","3,033.80",Aug 05 | 15:59
NIFTY MIDCAP100,B03,BSE Limited,Stock,Very Bearish,"3,534.60",-8.72,"25 Jun, 2026","3,872.10",Aug 05 | 15:59
NIFTY MIDCAP100,TIIND54076,Tube Investment,Stock,Very Bearish,"2,787.90",-7.97,"30 Jun, 2026","3,029.30",Aug 05 | 15:59
NIFTY MIDCAP100,IC8,Vodafone Idea,Stock,Bearish,12.80,-6.36,"15 Jul, 2026",13.67,Aug 05 | 15:59
NIFTY MIDCAP100,ADG01,Adani Total Gas,Stock,Bearish,660.35,-5.72,"21 Jul, 2026",700.40,Aug 05 | 15:59
