Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,Z01,Eternal,Stock,Very Bullish,318.00,25.39,"16 Jun, 2026",253.60,Aug 11 | 15:59
NIFTY 50,TI01,Titan Company,Stock,Very Bullish,"5,128.00",19.72,"15 Jun, 2026","4,283.50",Aug 11 | 15:59
NIFTY 50,BA06,Bajaj Auto,Stock,Very Bullish,"11,717.00",16.74,"06 Jul, 2026","10,036.50",Aug 11 | 15:59
NIFTY 50,BAF,Bajaj Finance,Stock,Very Bullish,"1,093.30",16.02,"15 Jun, 2026",942.30,Aug 11 | 15:59
NIFTY 50,BF04,Bajaj Finserv,Stock,Very Bullish,"2,032.00",14.02,"22 Jun, 2026","1,782.20",Aug 11 | 15:59
NIFTY 50,STF,Shriram Finance,Stock,Very Bullish,"1,129.90",12.92,"15 Jun, 2026","1,000.65",Aug 11 | 15:57
NIFTY 50,HCL02,HCL Tech,Stock,Very Bullish,"1,365.40",11.81,"13 Jul, 2026","1,221.20",Aug 11 | 15:58
NIFTY 50,TCS,TCS,Stock,Very Bullish,"2,445.70",11.14,"14 Jul, 2026","2,200.60",Aug 11 | 15:59
NIFTY 50,TM4,Tech Mahindra,Stock,Very Bullish,"1,643.00",9.21,"13 Jul, 2026","1,504.50",Aug 11 | 15:58
NIFTY 50,MM,M&M,Stock,Very Bullish,"3,460.10",8.84,"17 Jul, 2026","3,179.20",Aug 11 | 15:59
NIFTY 50,H,Hindalco,Stock,Very Bullish,"1,049.10",8.11,"30 Jul, 2026",970.40,Aug 11 | 15:57
NIFTY 50,EM,Eicher Motors,Stock,Very Bullish,"8,000.00",8.04,"15 Jul, 2026","7,404.50",Aug 11 | 15:56
NIFTY 50,IT,Infosys,Stock,Very Bullish,"1,190.70",3.04,"29 Jul, 2026","1,155.60",Aug 11 | 15:59
NIFTY 50,NI,Nestle,Stock,Very Bullish,"1,493.20",2.71,"01 Jul, 2026","1,453.80",Aug 11 | 15:59
NIFTY 50,LT,Larsen,Stock,Very Bullish,"4,037.40",2.50,"31 Jul, 2026","3,938.90",Aug 11 | 15:59
NIFTY 50,JVS,JSW Steel,Stock,Very Bullish,"1,283.40",2.10,"20 Jul, 2026","1,257.00",Aug 11 | 15:54
NIFTY 50,SBI,SBI,Stock,Very Bullish,"1,066.00",2.01,"03 Aug, 2026","1,045.00",Aug 11 | 15:57
NIFTY 50,GI01,Grasim,Stock,Very Bullish,"3,322.20",1.91,"03 Aug, 2026","3,260.00",Aug 11 | 15:59
