pattern_id,userid,instrument_type,instrument,exchange,pattern_name,comment,time_frame,sc_id,p_status,is_closed,is_deleted,end_date,updated_at,created_at,meta_data,analyst_name,analyst_image,updated_at_epoch,created_at_epoch,chartType,displayLock,scanproflg
1589,21,equity,Eternal,nse,Descending Triangle,Bullish Breakout,4 hours,Z01,Closed,Y,0,1970-01-01,2026-07-01 10:21:08,2026-06-17 10:49:04,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Eternal"",""sc_symbol"":""ETERNAL"",""sc_scripcode"":""543320"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""261.00"",""pattern_type"":""buy"",""cmp"":""270.50"",""price_key"":""stk_Z01_N"",""target_price"":null,""target_return_prcnt"":""8.43"",""stoploss_price"":null,""stoploss_prcnt"":""4.21"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178167354294.png""},""rationale"":""A descending triangle reflects contracting price action with repeated support tests. Price has now broken above the falling resistance, signalling a bullish breakout and trend reversal potential."",""action_type"":""add"",""created_at"":""2026-06-17 10:49:04"",""updated_at"":""2026-06-17 10:49:04""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178288146752.png""},""rationale"":""4.53% up"",""action_type"":""close"",""created_at"":""2026-07-01 10:21:08"",""updated_at"":""2026-07-01 10:21:08""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1782881468,1781673544,mc_pro_plus,N,3
1524,21,equity,Bajaj Finance,nse,Horizontal Channel,Reversal From Support,1 hour,BAF,Closed,Y,0,1970-01-01,2026-06-30 13:10:55,2026-06-02 10:44:11,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Bajaj Finance"",""sc_symbol"":""BAJFINANCE"",""sc_scripcode"":""500034"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""871.60"",""pattern_type"":""buy"",""cmp"":""1000.30"",""price_key"":""stk_BAF_N"",""target_price"":null,""target_return_prcnt"":""7.62"",""stoploss_price"":null,""stoploss_prcnt"":""1.33"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178037724799.png""},""rationale"":""Price bounced from the support area of the horizontal channel, showing buyers are active at lower levels and helping the stock move higher."",""action_type"":""add"",""created_at"":""2026-06-02 10:44:11"",""updated_at"":""2026-06-02 10:44:11""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178280525312.png""},""rationale"":""15% up."",""action_type"":""close"",""created_at"":""2026-06-30 13:10:55"",""updated_at"":""2026-06-30 13:10:55""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1782805255,1780377251,mc_pro_plus,N,3
1604,21,equity,Dr Reddys Laboratories,nse,Symmetrical Triangle,Bullish Reversal,4 hours,DRL,Closed,Y,0,1970-01-01,2026-06-29 09:30:52,2026-06-23 10:13:09,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Dr Reddys Laboratories"",""sc_symbol"":""DRREDDY"",""sc_scripcode"":""500124"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1325.00"",""pattern_type"":""buy"",""cmp"":""1399.00"",""price_key"":""stk_DRL_N"",""target_price"":null,""target_return_prcnt"":""3.40"",""stoploss_price"":null,""stoploss_prcnt"":""1.96"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178218978868.png""},""rationale"":""A symmetrical triangle develops as price narrows between converging trendlines. The move above the upper boundary suggests the balance has shifted in favor of buyers after a period of consolidation."",""action_type"":""add"",""created_at"":""2026-06-23 10:13:09"",""updated_at"":""2026-06-23 10:13:09""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178270565060.png""},""rationale"":""5.98% up"",""action_type"":""close"",""created_at"":""2026-06-29 09:30:52"",""updated_at"":""2026-06-29 09:30:52""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1782705652,1782189789,mc_pro_plus,N,3
1599,21,equity,Cholamandalam Investment and Finance Company,nse,Symmetrical Triangle,Bullish Reversal,1 day,CIF01,Closed,Y,0,1970-01-01,2026-06-25 13:08:42,2026-06-22 10:23:21,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Cholamandalam Investment and Finance Company"",""sc_symbol"":""CHOLAFIN"",""sc_scripcode"":""511243"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1715.90"",""pattern_type"":""buy"",""cmp"":""1813.20"",""price_key"":""stk_CIF01_N"",""target_price"":null,""target_return_prcnt"":""6.77"",""stoploss_price"":null,""stoploss_prcnt"":""2.50"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178210400078.png""},""rationale"":""A symmetrical triangle develops as price compresses between converging trendlines. The move above resistance reflects improving bullish momentum."",""action_type"":""add"",""created_at"":""2026-06-22 10:23:21"",""updated_at"":""2026-06-22 10:23:21""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178237312170.png""},""rationale"":""6.41% up"",""action_type"":""close"",""created_at"":""2026-06-25 13:08:42"",""updated_at"":""2026-06-25 13:08:42""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1782373122,1782104001,mc_pro_plus,N,3
1582,21,equity,R R Kabel,nse,Horizontal Trendline,All Time High Breakout,30 mins,K04,Closed,Y,0,1970-01-01,2026-06-25 13:02:33,2026-06-16 09:30:16,"{""chart_type"":""mc_pro_plus"",""sc_name"":""R R Kabel"",""sc_symbol"":""RRKABEL"",""sc_scripcode"":""543981"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""2259.00"",""pattern_type"":""buy"",""cmp"":""2485.80"",""price_key"":""stk_K04_N"",""target_price"":null,""target_return_prcnt"":""5.58"",""stoploss_price"":null,""stoploss_prcnt"":""3.50"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178158241570.png""},""rationale"":""Price has crossed above its horizontal resistance and entered uncharted territory, signalling strong bullish momentum and potential trend continuation."",""action_type"":""add"",""created_at"":""2026-06-16 09:30:16"",""updated_at"":""2026-06-16 09:30:16""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178237275291.png""},""rationale"":""10% up."",""action_type"":""close"",""created_at"":""2026-06-25 13:02:33"",""updated_at"":""2026-06-25 13:02:33""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1782372753,1781582416,mc_pro_plus,N,3
1581,21,equity,Phoenix Mills,nse,Descending Triangle,Bullish Breakout,4 hours,PM02,Closed,Y,0,1970-01-01,2026-06-25 09:56:41,2026-06-15 15:32:03,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Phoenix Mills"",""sc_symbol"":""PHOENIXLTD"",""sc_scripcode"":""503100"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1856.10"",""pattern_type"":""buy"",""cmp"":""1936.40"",""price_key"":""stk_PM02_N"",""target_price"":null,""target_return_prcnt"":""4.14"",""stoploss_price"":null,""stoploss_prcnt"":""3.88"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178151772220.png""},""rationale"":""After forming lower highs against a strong support zone, price has broken above resistance, signaling renewed buying momentum."",""action_type"":""add"",""created_at"":""2026-06-15 15:32:03"",""updated_at"":""2026-06-15 15:32:03""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178236160063.png""},""rationale"":""5% up"",""action_type"":""close"",""created_at"":""2026-06-25 09:56:41"",""updated_at"":""2026-06-25 09:56:41""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1782361601,1781517723,mc_pro_plus,N,3
1576,21,equity,Shriram Finance,nse,Descending Triangle,Bullish Reversal,4 hours,STF,Closed,Y,0,1970-01-01,2026-06-24 13:56:26,2026-06-12 15:07:02,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Shriram Finance"",""sc_symbol"":""SHRIRAMFIN"",""sc_scripcode"":""511218"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""952.65"",""pattern_type"":""buy"",""cmp"":""1025.85"",""price_key"":""stk_STF_N"",""target_price"":null,""target_return_prcnt"":""9.59"",""stoploss_price"":null,""stoploss_prcnt"":""4.27"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178125702288.png""},""rationale"":""Price has bounced strongly from the support zone and is moving above the descending resistance trendline, indicating improving bullish momentum."",""action_type"":""add"",""created_at"":""2026-06-12 15:07:02"",""updated_at"":""2026-06-12 15:07:02""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178228958560.png""},""rationale"":""7% up."",""action_type"":""close"",""created_at"":""2026-06-24 13:56:26"",""updated_at"":""2026-06-24 13:56:26""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1782289586,1781257022,mc_pro_plus,N,3
1579,21,equity,Trent,nse,Symmetrical Triangle,Bullish Breakout,2 hours,L,Closed,Y,0,1970-01-01,2026-06-24 12:32:47,2026-06-15 11:38:04,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Trent"",""sc_symbol"":""TRENT"",""sc_scripcode"":""500251"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""2881.50"",""pattern_type"":""buy"",""cmp"":""3253.80"",""price_key"":""stk_L_N"",""target_price"":null,""target_return_prcnt"":""3.87"",""stoploss_price"":null,""stoploss_prcnt"":""2.24"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178150368333.png""},""rationale"":""After a phase of tightening price action, the stock has broken above triangle resistance, signalling stronger buying interest and potential upside momentum."",""action_type"":""add"",""created_at"":""2026-06-15 11:38:04"",""updated_at"":""2026-06-15 11:38:04""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178228456696.png""},""rationale"":""13% up."",""action_type"":""close"",""created_at"":""2026-06-24 12:32:47"",""updated_at"":""2026-06-24 12:32:47""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1782284567,1781503684,mc_pro_plus,N,3
1575,21,equity,AU Small Finance Bank,nse,Descending Triangle,Bullish Breakout,4 hours,ASF03,Closed,Y,0,1970-01-01,2026-06-24 11:42:17,2026-06-12 15:02:06,"{""chart_type"":""mc_pro_plus"",""sc_name"":""AU Small Finance Bank"",""sc_symbol"":""AUBANK"",""sc_scripcode"":""540611"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1015.50"",""pattern_type"":""buy"",""cmp"":""1051.10"",""price_key"":""stk_ASF03_N"",""target_price"":null,""target_return_prcnt"":""5.17"",""stoploss_price"":null,""stoploss_prcnt"":""3.30"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178125672580.png""},""rationale"":""Price has decisively moved above the descending resistance line, signalling a breakout from consolidation and indicating renewed bullish momentum."",""action_type"":""add"",""created_at"":""2026-06-12 15:02:06"",""updated_at"":""2026-06-12 15:02:06""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178228153631.png""},""rationale"":""3.32% up"",""action_type"":""close"",""created_at"":""2026-06-24 11:42:17"",""updated_at"":""2026-06-24 11:42:17""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1782281537,1781256726,mc_pro_plus,N,3
1557,21,equity,KPR Mill,nse,Horizontal Channel,Breakout Retest,1 day,M09,Closed,Y,0,1970-01-01,2026-06-24 10:06:13,2026-06-10 09:30:24,"{""chart_type"":""mc_pro_plus"",""sc_name"":""KPR Mill"",""sc_symbol"":""KPRMILL"",""sc_scripcode"":""532889"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1056.65"",""pattern_type"":""buy"",""cmp"":""1274.10"",""price_key"":""stk_M09_N"",""target_price"":null,""target_return_prcnt"":""6.09"",""stoploss_price"":null,""stoploss_prcnt"":""2.62"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178106402014.png""},""rationale"":""Price has successfully retested the breakout zone, with previous resistance now acting as support, indicating sustained bullish strength and trend continuation."",""action_type"":""add"",""created_at"":""2026-06-10 09:30:24"",""updated_at"":""2026-06-10 09:30:24""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/178227577267.png""},""rationale"":""21.65% up"",""action_type"":""close"",""created_at"":""2026-06-24 10:06:13"",""updated_at"":""2026-06-24 10:06:13""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1782275773,1781064024,mc_pro_plus,N,3
