pattern_id,userid,instrument_type,instrument,exchange,pattern_name,comment,time_frame,sc_id,p_status,is_closed,is_deleted,end_date,updated_at,created_at,meta_data,analyst_name,analyst_image,updated_at_epoch,created_at_epoch,chartType,displayLock,scanproflg
1411,21,equity,Bank Of India,nse,Head & Sholder Pattern,Bearish Breakdown,1 hour,BOI,Closed,Y,0,1970-01-01,2026-05-25 11:10:13,2026-04-30 10:05:12,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Bank Of India"",""sc_symbol"":""BANKINDIA"",""sc_scripcode"":""532149"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""140.27"",""pattern_type"":""sell"",""cmp"":""144.34"",""price_key"":""stk_BOI_N"",""target_price"":null,""target_return_prcnt"":""4.47"",""stoploss_price"":null,""stoploss_prcnt"":""1.95"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177752371197.png""},""rationale"":""Head & Shoulders is a bearish reversal pattern with three peaks, the middle being highest. A breakdown below the neckline confirms weakness."",""action_type"":""add"",""created_at"":""2026-04-30 10:05:12"",""updated_at"":""2026-04-30 10:05:12""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177752371197.png""},""rationale"":""Pattern Failed"",""action_type"":""close"",""created_at"":""2026-05-25 11:10:13"",""updated_at"":""2026-05-25 11:10:13""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1779687613,1777523712,mc_pro_plus,N,3
1482,21,index,NIFTY BANK,nse,Symmetrical Triangle,On the verge of breakout,30 mins,in;nbx,Closed,Y,0,1970-01-01,2026-05-25 09:31:29,2026-05-22 10:12:41,"{""chart_type"":""mc_pro_plus"",""sc_name"":""NIFTY BANK"",""sc_symbol"":""23"",""sc_scripcode"":""23"",""instrument_type_code"":""index"",""entry_condition"":""equals"",""entry_price"":""54058.10"",""pattern_type"":""buy"",""cmp"":""54940.75"",""price_key"":""indices_i_in;nbx"",""target_price"":null,""target_return_prcnt"":""1.61"",""stoploss_price"":null,""stoploss_prcnt"":""0.58"",""ind_id"":""23"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177942495679.png""},""rationale"":""Symmetrical triangle nearing a breakout as price consolidates within converging trendlines, indicating a potential sharp move once resistance is crossed. Wait for a breakout confirmation."",""action_type"":""add"",""created_at"":""2026-05-22 10:12:41"",""updated_at"":""2026-05-22 10:12:57""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177968168340.png""},""rationale"":""887 points up."",""action_type"":""close"",""created_at"":""2026-05-25 09:31:29"",""updated_at"":""2026-05-25 09:31:29""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1779681689,1779424961,mc_pro_plus,N,3
1473,21,equity,Wipro,nse,Descending Triangle,Bouncing from support,2 hours,W,Closed,Y,0,1970-01-01,2026-05-25 09:26:09,2026-05-20 09:47:33,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Wipro"",""sc_symbol"":""WIPRO"",""sc_scripcode"":""507685"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""195.36"",""pattern_type"":""buy"",""cmp"":""205.50"",""price_key"":""stk_W_N"",""target_price"":null,""target_return_prcnt"":""7.49"",""stoploss_price"":null,""stoploss_prcnt"":""2.74"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177925065235.png""},""rationale"":""Descending triangle holding firmly near support with price trading above the 50EMA. Buyers defending lower levels could signal a potential bullish rebound from support zone."",""action_type"":""add"",""created_at"":""2026-05-20 09:47:33"",""updated_at"":""2026-05-20 09:47:33""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177968136053.png""},""rationale"":""5.40% up"",""action_type"":""close"",""created_at"":""2026-05-25 09:26:08"",""updated_at"":""2026-05-25 09:26:08""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1779681369,1779250653,mc_pro_plus,N,3
1475,21,equity,Bajaj Auto,nse,Falling Trendline,Bullish Reversal,30 mins,BA06,Closed,Y,0,1970-01-01,2026-05-21 13:46:18,2026-05-20 11:29:36,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Bajaj Auto"",""sc_symbol"":""BAJAJ-AUTO"",""sc_scripcode"":""532977"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""10388.50"",""pattern_type"":""buy"",""cmp"":""10713.50"",""price_key"":""stk_BA06_N"",""target_price"":null,""target_return_prcnt"":""3.75"",""stoploss_price"":null,""stoploss_prcnt"":""1.33"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177925677513.png""},""rationale"":""Falling trendline reversal gaining momentum as price moves above the 50EMA. RSI climbing 60 levels improving momentum and strengthening bullish participation."",""action_type"":""add"",""created_at"":""2026-05-20 11:29:36"",""updated_at"":""2026-05-20 11:29:36""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177935137367.png""},""rationale"":""3.37% up"",""action_type"":""close"",""created_at"":""2026-05-21 13:46:18"",""updated_at"":""2026-05-21 13:46:18""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1779351378,1779256776,mc_pro_plus,N,3
1451,21,equity,Tata Communications,nse,Symmetrical Triangle,Bullish Reversal,1 hour,VSN,Closed,Y,0,1970-01-01,2026-05-21 10:22:49,2026-05-14 10:22:23,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Tata Communications"",""sc_symbol"":""TATACOMM"",""sc_scripcode"":""500483"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""1624.00"",""pattern_type"":""buy"",""cmp"":""1854.50"",""price_key"":""stk_VSN_N"",""target_price"":null,""target_return_prcnt"":""4.93"",""stoploss_price"":null,""stoploss_prcnt"":""3.02"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177873434210.png""},""rationale"":""Symmetrical triangle pattern forms as price consolidates between converging trendlines. Breakout above resistance signals a bullish reversal."",""action_type"":""add"",""created_at"":""2026-05-14 10:22:23"",""updated_at"":""2026-05-14 10:22:23""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177933916314.png""},""rationale"":""14.65% up"",""action_type"":""close"",""created_at"":""2026-05-21 10:22:49"",""updated_at"":""2026-05-21 10:22:49""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1779339169,1778734343,mc_pro_plus,N,3
1459,21,index,NIFTY 50,nse,Rising Channel,Bearish Breakdown,30 mins,in;NSX,Closed,Y,0,1970-01-01,2026-05-18 10:05:32,2026-05-15 15:00:45,"{""chart_type"":""mc_pro_plus"",""sc_name"":""NIFTY 50"",""sc_symbol"":""9"",""sc_scripcode"":""9"",""instrument_type_code"":""index"",""entry_condition"":""equals"",""entry_price"":""23620.00"",""pattern_type"":""sell"",""cmp"":""23360.50"",""price_key"":""indices_i_in;NSX"",""target_price"":null,""target_return_prcnt"":""1.32"",""stoploss_price"":null,""stoploss_prcnt"":""0.45"",""ind_id"":""9"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177883744418.png""},""rationale"":""Rising channel pattern reflects gradual upward movement within parallel trendlines. RSI is showing weakness and price trading below 50 EMA signals fading bullish momentum."",""action_type"":""add"",""created_at"":""2026-05-15 15:00:45"",""updated_at"":""2026-05-15 15:00:45""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177907893070.png""},""rationale"":""275 points down"",""action_type"":""close"",""created_at"":""2026-05-18 10:05:32"",""updated_at"":""2026-05-18 10:05:32""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1779078932,1778837445,mc_pro_plus,N,3
1438,21,index,NIFTY 50,nse,Symmetrical Triangle,Bearish Breakdown,1 hour,in;NSX,Closed,Y,0,1970-01-01,2026-05-12 10:35:45,2026-05-11 11:01:58,"{""chart_type"":""mc_pro_plus"",""sc_name"":""NIFTY 50"",""sc_symbol"":""9"",""sc_scripcode"":""9"",""instrument_type_code"":""index"",""entry_condition"":""equals"",""entry_price"":""23886.25"",""pattern_type"":""sell"",""cmp"":""23606.80"",""price_key"":""indices_i_in;NSX"",""target_price"":null,""target_return_prcnt"":""1.35"",""stoploss_price"":null,""stoploss_prcnt"":""0.46"",""ind_id"":""9"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177847751755.png""},""rationale"":""Symmetrical triangle breakdown shows sellers gaining control after consolidation. Price moving below support may lead to fresh bearish momentum and downside pressure."",""action_type"":""add"",""created_at"":""2026-05-11 11:01:58"",""updated_at"":""2026-05-11 11:01:58""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177856234370.png""},""rationale"":""254 points down."",""action_type"":""close"",""created_at"":""2026-05-12 10:35:45"",""updated_at"":""2026-05-12 10:35:45""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1778562345,1778477518,mc_pro_plus,N,3
1408,21,equity,Torrent Pharmaceuticals,nse,Ascending Triangle,Retesting the Support,2 hours,TP06,Closed,Y,0,1970-01-01,2026-05-11 10:46:51,2026-04-29 13:47:22,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Torrent Pharmaceuticals"",""sc_symbol"":""TORNTPHARM"",""sc_scripcode"":""500420"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""4263.50"",""pattern_type"":""buy"",""cmp"":""4462.00"",""price_key"":""stk_TP06_N"",""target_price"":null,""target_return_prcnt"":""6.32"",""stoploss_price"":null,""stoploss_prcnt"":""2.17"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177745064039.png""},""rationale"":""Ascending triangle retesting support after breakout indicates strength, as price pulls back to the former resistance turned support, increasing chances of a continued upward move."",""action_type"":""add"",""created_at"":""2026-04-29 13:47:22"",""updated_at"":""2026-04-29 13:47:22""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177847661024.png""},""rationale"":""5% up"",""action_type"":""close"",""created_at"":""2026-05-11 10:46:51"",""updated_at"":""2026-05-11 10:46:51""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1778476611,1777450642,mc_pro_plus,N,3
1421,21,equity,Dabur India,nse,Bullish Flag,On the verge of breakout,1 hour,DI,Closed,Y,0,1970-01-01,2026-05-08 12:10:06,2026-05-05 11:05:09,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Dabur India"",""sc_symbol"":""DABUR"",""sc_scripcode"":""500096"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""454.65"",""pattern_type"":""buy"",""cmp"":""489.00"",""price_key"":""stk_DI_N"",""target_price"":null,""target_return_prcnt"":""5.58"",""stoploss_price"":null,""stoploss_prcnt"":""1.90"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177795930872.png""},""rationale"":""A strong up move lead the price to form a bullish flag with a mild downward consolidation, showing profit booking. Now near resistance, a breakout can signal continuation of the uptrend."",""action_type"":""add"",""created_at"":""2026-05-05 11:05:09"",""updated_at"":""2026-05-05 11:07:58""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177822240576.png""},""rationale"":""7.80% up"",""action_type"":""close"",""created_at"":""2026-05-08 12:10:06"",""updated_at"":""2026-05-08 12:10:06""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1778222406,1777959309,mc_pro_plus,N,3
1425,21,equity,Samvardhana Motherson International,nse,Falling Trendline,Reversal From Support,30 mins,MSS01,Closed,Y,0,1970-01-01,2026-05-08 09:34:24,2026-05-06 12:14:39,"{""chart_type"":""mc_pro_plus"",""sc_name"":""Samvardhana Motherson International"",""sc_symbol"":""MOTHERSON"",""sc_scripcode"":""517334"",""instrument_type_code"":""stock"",""entry_condition"":""equals"",""entry_price"":""123.19"",""pattern_type"":""buy"",""cmp"":""132.34"",""price_key"":""stk_MSS01_N"",""target_price"":null,""target_return_prcnt"":""4.72"",""stoploss_price"":null,""stoploss_prcnt"":""2.59"",""ind_id"":""-1"",""expiry_date"":null,""timeline"":[{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177804987828.png""},""rationale"":""price moved above the falling trendline showing a bullish trend. But the price made a retest toward a support zone and moved upward showing growing bull control."",""action_type"":""add"",""created_at"":""2026-05-06 12:14:39"",""updated_at"":""2026-05-06 12:14:39""},{""pattern_img"":{""1200x600"":""https://images.moneycontrol.com/technical_picks_cms/177821306291.png""},""rationale"":""7.26% up"",""action_type"":""close"",""created_at"":""2026-05-08 09:34:24"",""updated_at"":""2026-05-08 09:34:24""}]}",Brijesh Bhatia,https://images.moneycontrol.com/technical_picks_cms/174590992182.png,1778213064,1778049879,mc_pro_plus,N,3
