Index,scId,StockName,type,currTrend,currPrice,performance,trendChngDate,trendChngPrice,updatedTime
NIFTY 50,NTP,NTPC,Stock,Very Bearish,330.00,-14.71,"29 May, 2026",386.90,Sep 02 | 15:59
NIFTY 50,HDF01,HDFC Bank,Stock,Very Bearish,700.80,-9.88,"20 Jul, 2026",777.60,Sep 02 | 15:59
NIFTY 50,DRL,Dr Reddys Labs,Stock,Very Bearish,"1,156.50",-8.90,"09 Jul, 2026","1,269.50",Sep 02 | 15:59
NIFTY 50,HL,HUL,Stock,Very Bearish,"1,975.00",-7.53,"08 Jul, 2026","2,135.80",Sep 02 | 15:57
NIFTY 50,MHI,Max Healthcare,Stock,Very Bearish,994.00,-7.10,"07 Aug, 2026","1,070.00",Sep 02 | 15:59
NIFTY 50,MU01,Maruti Suzuki,Stock,Very Bearish,"12,849.00",-6.62,"17 Aug, 2026","13,760.00",Sep 02 | 15:58
NIFTY 50,TEL,TMPV,Stock,Very Bearish,312.75,-6.50,"14 Aug, 2026",334.50,Sep 02 | 15:59
NIFTY 50,SLI03,SBI Life Insura,Stock,Very Bearish,"1,719.90",-6.41,"11 Aug, 2026","1,837.60",Sep 02 | 15:59
NIFTY 50,TT,TATA Cons. Prod,Stock,Very Bearish,"1,012.00",-6.12,"11 Aug, 2026","1,078.00",Sep 02 | 15:59
NIFTY 50,API,Asian Paints,Stock,Very Bearish,"2,527.50",-5.95,"17 Aug, 2026","2,687.50",Sep 02 | 15:58
NIFTY 50,PGC,Power Grid Corp,Stock,Very Bearish,266.80,-5.86,"04 Aug, 2026",283.40,Sep 02 | 15:59
NIFTY 50,ITC,ITC,Stock,Very Bearish,266.30,-5.78,"10 Aug, 2026",282.65,Sep 02 | 15:59
NIFTY 50,MM,M&M,Stock,Very Bearish,"3,190.00",-4.20,"27 Aug, 2026","3,330.00",Sep 02 | 15:59
NIFTY 50,L,Trent,Stock,Very Bearish,"2,852.30",-3.18,"17 Aug, 2026","2,946.00",Sep 02 | 15:59
NIFTY 50,BTV,Bharti Airtel,Stock,Very Bearish,"1,862.80",-3.08,"19 Aug, 2026","1,922.00",Sep 02 | 15:58
NIFTY 50,UTC,UltraTechCement,Stock,Very Bearish,"11,393.00",-2.67,"13 Aug, 2026","11,706.00",Sep 02 | 15:58
NIFTY 50,JFS,Jio Financial,Stock,Very Bearish,236.90,-2.57,"19 Aug, 2026",243.15,Sep 02 | 15:59
NIFTY 50,HSL01,HDFC Life,Stock,Very Bearish,533.00,-1.90,"31 Aug, 2026",543.35,Sep 02 | 15:59
NIFTY 50,IA05,Interglobe Avi,Stock,Very Bearish,"5,020.00",-1.86,"24 Aug, 2026","5,115.00",Sep 02 | 15:52
NIFTY 50,SBI,SBI,Stock,Very Bearish,"1,020.90",-1.31,"01 Sep, 2026","1,034.50",Sep 02 | 15:59
NIFTY 50,C,Cipla,Stock,Bearish,"1,412.80",-1.28,"18 Aug, 2026","1,431.10",Sep 02 | 15:59
NIFTY 50,TIS,Tata Steel,Stock,Very Bearish,183.85,-1.26,"12 Aug, 2026",186.20,Sep 02 | 15:59
NIFTY 50,STF,Shriram Finance,Stock,Bearish,"1,047.00",-1.14,"01 Sep, 2026","1,059.10",Sep 02 | 15:59
NIFTY 50,NI,Nestle,Stock,Bearish,"1,425.00",-0.92,"01 Sep, 2026","1,438.20",Sep 02 | 15:59
NIFTY 50,W,Wipro,Stock,Very Bearish,177.09,-0.54,"18 Aug, 2026",178.06,Sep 02 | 15:59
NIFTY 50,BAF,Bajaj Finance,Stock,Bearish,"1,055.90",-0.10,"31 Aug, 2026","1,057.00",Sep 02 | 15:59
NIFTY 50,EM,Eicher Motors,Stock,Bearish,"7,711.50",0.00,"02 Sep, 2026","7,711.50",Sep 02 | 15:59
NIFTY 50,AHE,Apollo Hospital,Stock,Bearish,"8,719.00",0.00,"02 Sep, 2026","8,719.00",Sep 02 | 15:58
NIFTY 50,LT,Larsen,Stock,Bearish,"3,981.00",0.02,"01 Sep, 2026","3,980.10",Sep 02 | 15:59
NIFTY 50,AE01,Adani Enterpris,Stock,Bearish,"2,891.80",1.14,"31 Aug, 2026","2,859.10",Sep 02 | 15:59
NIFTY 50,MPS,Adani Ports,Stock,Bearish,"1,672.70",5.00,"31 Aug, 2026","1,593.10",Sep 02 | 15:59
NIFTY BANK,BOB,Bank of Baroda,Stock,Very Bearish,241.20,-7.32,"02 Jul, 2026",260.25,Sep 02 | 15:59
NIFTY BANK,YB,Yes Bank,Stock,Very Bearish,22.15,-3.40,"20 Jul, 2026",22.93,Sep 02 | 15:59
NIFTY BANK,IIB,IndusInd Bank,Stock,Bearish,978.00,-1.47,"01 Sep, 2026",992.60,Sep 02 | 15:57
NIFTY BANK,CB06,Canara Bank,Stock,Very Bearish,126.30,-0.79,"24 Aug, 2026",127.30,Sep 02 | 15:59
NIFTY MIDCAP100,RSI,Patanjali Foods,Stock,Very Bearish,345.00,-24.13,"27 May, 2026",454.75,Sep 02 | 15:59
NIFTY MIDCAP100,B03,BSE Limited,Stock,Very Bearish,"3,168.00",-18.18,"25 Jun, 2026","3,872.10",Sep 02 | 15:59
NIFTY MIDCAP100,SE17,Suzlon Energy,Stock,Very Bearish,45.46,-16.40,"07 Jul, 2026",54.38,Sep 02 | 15:59
NIFTY MIDCAP100,WEL01,Waaree Energies,Stock,Very Bearish,"2,581.10",-14.92,"23 Jun, 2026","3,033.80",Sep 02 | 15:59
NIFTY MIDCAP100,HUD,HUDCO,Stock,Very Bearish,178.35,-14.19,"14 Jul, 2026",207.85,Sep 02 | 15:59
NIFTY MIDCAP100,DI,Dabur India,Stock,Very Bearish,379.00,-12.76,"14 Jul, 2026",434.45,Sep 02 | 15:59
NIFTY MIDCAP100,ADG01,Adani Total Gas,Stock,Very Bearish,614.95,-12.20,"21 Jul, 2026",700.40,Sep 02 | 15:59
NIFTY MIDCAP100,V,Voltas,Stock,Very Bearish,"1,152.10",-11.41,"05 Aug, 2026","1,300.50",Sep 02 | 15:58
NIFTY MIDCAP100,RVN,Rail Vikas,Stock,Very Bearish,206.00,-9.71,"13 Aug, 2026",228.15,Sep 02 | 15:59
NIFTY MIDCAP100,LC03,Lupin,Stock,Very Bearish,"2,155.20",-9.64,"06 Aug, 2026","2,385.00",Sep 02 | 15:52
